timestamp|log_type|src_ip|user|hostname|dst|method|url|action|category|risk|bytes|qtype|answer|details|record_id
2026-08-23T10:01:00+08:00|HTTP|10.12.20.40|wei.jie@bloomline-tech.com|BLM-OPS-40|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002014
2026-08-23T10:21:00+08:00|DNS|10.12.20.40|wei.jie@bloomline-tech.com|BLM-OPS-40|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002015
2026-08-23T10:23:00+08:00|DNS|10.12.20.40|wei.jie@bloomline-tech.com|BLM-OPS-40|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002016
2026-08-23T10:38:00+08:00|HTTP|10.12.20.40|wei.jie@bloomline-tech.com|BLM-OPS-40|technews.example|GET|https://technews.example/|PERMITTED|News|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002017
2026-08-23T12:11:00+08:00|HTTP|10.12.20.70|michelle.koh@bloomline-tech.com|BLM-MKT-70|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002018
2026-08-23T12:31:00+08:00|DNS|10.12.20.70|michelle.koh@bloomline-tech.com|BLM-MKT-70|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002019
2026-08-23T12:33:00+08:00|DNS|10.12.20.70|michelle.koh@bloomline-tech.com|BLM-MKT-70|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002020
2026-08-23T12:48:00+08:00|HTTP|10.12.20.70|michelle.koh@bloomline-tech.com|BLM-MKT-70|social-media.example|GET|https://social-media.example/|PERMITTED|Social|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002021
2026-08-23T13:05:00+08:00|HTTP|192.0.2.153|nadia.rahman@bloomline-tech.com|BLM-FIN-50|shopping-gambling.example|GET|https://shopping-gambling.example/casino|BLOCKED|Gambling|critical|0|-|-|reason=category_policy;app=Browser|S-0002022
2026-08-23T15:08:00+08:00|HTTP|10.12.20.50|nadia.rahman@bloomline-tech.com|BLM-FIN-50|projectdocs.example|GET|https://projectdocs.example/|PERMITTED|File Sharing|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002023
2026-08-23T15:31:00+08:00|HTTP|10.12.20.50|nadia.rahman@bloomline-tech.com|BLM-FIN-50|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002024
2026-08-23T15:51:00+08:00|DNS|10.12.20.50|nadia.rahman@bloomline-tech.com|BLM-FIN-50|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002025
2026-08-23T15:53:00+08:00|DNS|10.12.20.50|nadia.rahman@bloomline-tech.com|BLM-FIN-50|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002026
2026-08-23T17:01:00+08:00|DNS|10.12.20.13|kelvin.tan@bloomline-tech.com|BLM-IT-13|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002027
2026-08-23T17:03:00+08:00|DNS|10.12.20.13|kelvin.tan@bloomline-tech.com|BLM-IT-13|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002028
2026-08-23T17:18:00+08:00|HTTP|10.12.20.13|kelvin.tan@bloomline-tech.com|BLM-IT-13|mdn-docs.example|GET|https://mdn-docs.example/|PERMITTED|Reference|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002029
2026-08-23T17:41:00+08:00|HTTP|10.12.20.13|kelvin.tan@bloomline-tech.com|BLM-IT-13|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002030
2026-08-24T06:55:00+08:00|HTTP|10.12.2.15|svc-backup@bloomline-tech.com|BLM-BKP-01|graph.microsoft.com|POST|https://graph.microsoft.com/v1.0/me/drive/recent|PERMITTED|Backup|low|0|-|-|agent=GraphClient/1.0;app=ServiceAccount|S-0002031
2026-08-24T06:55:00+08:00|HTTP|10.12.2.16|svc-patch@bloomline-tech.com|BLM-PAT-01|graph.microsoft.com|POST|https://graph.microsoft.com/v1.0/me/drive/recent|PERMITTED|Backup|low|0|-|-|agent=GraphClient/1.0;app=ServiceAccount|S-0002032
2026-08-24T06:55:00+08:00|HTTP|10.12.2.17|svc-monitor@bloomline-tech.com|BLM-MON-01|graph.microsoft.com|POST|https://graph.microsoft.com/v1.0/me/drive/recent|PERMITTED|Backup|low|0|-|-|agent=GraphClient/1.0;app=ServiceAccount|S-0002033
2026-08-24T08:08:00+08:00|DNS|10.12.20.21|mei.ling@bloomline-tech.com|BLM-HR-21|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002034
2026-08-24T08:10:00+08:00|DNS|10.12.20.21|mei.ling@bloomline-tech.com|BLM-HR-21|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002035
2026-08-24T08:25:00+08:00|HTTP|10.12.20.21|mei.ling@bloomline-tech.com|BLM-HR-21|press-releases.example|GET|https://press-releases.example/|PERMITTED|News|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002036
2026-08-24T08:48:00+08:00|HTTP|10.12.20.21|mei.ling@bloomline-tech.com|BLM-HR-21|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002037
2026-08-24T10:18:00+08:00|DNS|10.12.20.34|sarah.tan@bloomline-tech.com|BLM-HR-34|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002038
2026-08-24T10:20:00+08:00|DNS|10.12.20.34|sarah.tan@bloomline-tech.com|BLM-HR-34|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002039
2026-08-24T10:35:00+08:00|HTTP|10.12.20.34|sarah.tan@bloomline-tech.com|BLM-HR-34|technews.example|GET|https://technews.example/|PERMITTED|News|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002040
2026-08-24T10:58:00+08:00|HTTP|10.12.20.34|sarah.tan@bloomline-tech.com|BLM-HR-34|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002041
2026-08-24T12:08:00+08:00|HTTP|10.12.20.60|jason.lee@bloomline-tech.com|BLM-SLS-60|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002042
2026-08-24T12:28:00+08:00|DNS|10.12.20.60|jason.lee@bloomline-tech.com|BLM-SLS-60|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002043
2026-08-24T12:30:00+08:00|DNS|10.12.20.60|jason.lee@bloomline-tech.com|BLM-SLS-60|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002044
2026-08-24T12:45:00+08:00|HTTP|10.12.20.60|jason.lee@bloomline-tech.com|BLM-SLS-60|social-media.example|GET|https://social-media.example/|PERMITTED|Social|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002045
2026-08-24T14:18:00+08:00|HTTP|10.12.20.80|omar.farouk@bloomline-tech.com|BLM-PRC-80|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002046
2026-08-24T14:38:00+08:00|DNS|10.12.20.80|omar.farouk@bloomline-tech.com|BLM-PRC-80|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002047
2026-08-24T14:40:00+08:00|DNS|10.12.20.80|omar.farouk@bloomline-tech.com|BLM-PRC-80|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002048
2026-08-24T14:55:00+08:00|HTTP|10.12.20.80|omar.farouk@bloomline-tech.com|BLM-PRC-80|kb-azure.example|GET|https://kb-azure.example/|PERMITTED|Reference|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002049
2026-08-24T15:05:00+08:00|HTTP|10.12.20.105|priya.raman@bloomline-tech.com|BLM-PRW-01|projectdocs.example|GET|https://projectdocs.example/|PERMITTED|File Sharing|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002050
2026-08-24T15:28:00+08:00|HTTP|10.12.20.105|priya.raman@bloomline-tech.com|BLM-PRW-01|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002051
2026-08-24T15:48:00+08:00|DNS|10.12.20.105|priya.raman@bloomline-tech.com|BLM-PRW-01|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002052
2026-08-24T15:50:00+08:00|DNS|10.12.20.105|priya.raman@bloomline-tech.com|BLM-PRW-01|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002053
2026-08-24T17:00:00+08:00|DNS|10.12.20.12|david.ow@bloomline-tech.com|BLM-IT-12|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002054
2026-08-24T17:15:00+08:00|HTTP|10.12.20.12|david.ow@bloomline-tech.com|BLM-IT-12|mdn-docs.example|GET|https://mdn-docs.example/|PERMITTED|Reference|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002055
2026-08-24T17:38:00+08:00|HTTP|10.12.20.12|david.ow@bloomline-tech.com|BLM-IT-12|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002056
2026-08-24T17:58:00+08:00|DNS|10.12.20.12|david.ow@bloomline-tech.com|BLM-IT-12|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002057
2026-08-25T08:05:00+08:00|DNS|10.12.20.13|kelvin.tan@bloomline-tech.com|BLM-IT-13|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002058
2026-08-25T08:07:00+08:00|DNS|10.12.20.13|kelvin.tan@bloomline-tech.com|BLM-IT-13|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002059
2026-08-25T08:22:00+08:00|HTTP|10.12.20.13|kelvin.tan@bloomline-tech.com|BLM-IT-13|press-releases.example|GET|https://press-releases.example/|PERMITTED|News|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002060
2026-08-25T08:45:00+08:00|HTTP|10.12.20.13|kelvin.tan@bloomline-tech.com|BLM-IT-13|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002061
2026-08-25T10:15:00+08:00|DNS|10.12.20.31|rahim.bakar@bloomline-tech.com|BLM-LGL-31|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002062
2026-08-25T10:17:00+08:00|DNS|10.12.20.31|rahim.bakar@bloomline-tech.com|BLM-LGL-31|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002063
2026-08-25T10:32:00+08:00|HTTP|10.12.20.31|rahim.bakar@bloomline-tech.com|BLM-LGL-31|technews.example|GET|https://technews.example/|PERMITTED|News|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002064
2026-08-25T10:55:00+08:00|HTTP|10.12.20.31|rahim.bakar@bloomline-tech.com|BLM-LGL-31|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002065
2026-08-25T12:05:00+08:00|HTTP|10.12.20.40|wei.jie@bloomline-tech.com|BLM-OPS-40|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002066
2026-08-25T12:25:00+08:00|DNS|10.12.20.40|wei.jie@bloomline-tech.com|BLM-OPS-40|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002067
2026-08-25T12:27:00+08:00|DNS|10.12.20.40|wei.jie@bloomline-tech.com|BLM-OPS-40|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002068
2026-08-25T12:42:00+08:00|HTTP|10.12.20.40|wei.jie@bloomline-tech.com|BLM-OPS-40|social-media.example|GET|https://social-media.example/|PERMITTED|Social|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002069
2026-08-25T14:15:00+08:00|HTTP|10.12.20.70|michelle.koh@bloomline-tech.com|BLM-MKT-70|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002070
2026-08-25T14:35:00+08:00|DNS|10.12.20.70|michelle.koh@bloomline-tech.com|BLM-MKT-70|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002071
2026-08-25T14:37:00+08:00|DNS|10.12.20.70|michelle.koh@bloomline-tech.com|BLM-MKT-70|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002072
2026-08-25T14:52:00+08:00|HTTP|10.12.20.70|michelle.koh@bloomline-tech.com|BLM-MKT-70|kb-azure.example|GET|https://kb-azure.example/|PERMITTED|Reference|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002073
2026-08-25T17:12:00+08:00|HTTP|10.12.20.50|nadia.rahman@bloomline-tech.com|BLM-FIN-50|mdn-docs.example|GET|https://mdn-docs.example/|PERMITTED|Reference|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002074
2026-08-25T17:35:00+08:00|HTTP|10.12.20.50|nadia.rahman@bloomline-tech.com|BLM-FIN-50|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002075
2026-08-25T17:55:00+08:00|DNS|10.12.20.50|nadia.rahman@bloomline-tech.com|BLM-FIN-50|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002076
2026-08-25T17:57:00+08:00|DNS|10.12.20.50|nadia.rahman@bloomline-tech.com|BLM-FIN-50|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002077
2026-08-26T06:55:00+08:00|HTTP|10.12.2.15|svc-backup@bloomline-tech.com|BLM-BKP-01|graph.microsoft.com|POST|https://graph.microsoft.com/v1.0/me/drive/recent|PERMITTED|Backup|low|0|-|-|agent=GraphClient/1.0;app=ServiceAccount|S-0002078
2026-08-26T06:55:00+08:00|HTTP|10.12.2.16|svc-patch@bloomline-tech.com|BLM-PAT-01|graph.microsoft.com|POST|https://graph.microsoft.com/v1.0/me/drive/recent|PERMITTED|Backup|low|0|-|-|agent=GraphClient/1.0;app=ServiceAccount|S-0002079
2026-08-26T06:55:00+08:00|HTTP|10.12.2.17|svc-monitor@bloomline-tech.com|BLM-MON-01|graph.microsoft.com|POST|https://graph.microsoft.com/v1.0/me/drive/recent|PERMITTED|Backup|low|0|-|-|agent=GraphClient/1.0;app=ServiceAccount|S-0002080
2026-08-26T08:02:00+08:00|DNS|10.12.20.12|david.ow@bloomline-tech.com|BLM-IT-12|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002081
2026-08-26T08:04:00+08:00|DNS|10.12.20.12|david.ow@bloomline-tech.com|BLM-IT-12|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002082
2026-08-26T08:19:00+08:00|HTTP|10.12.20.12|david.ow@bloomline-tech.com|BLM-IT-12|press-releases.example|GET|https://press-releases.example/|PERMITTED|News|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002083
2026-08-26T08:42:00+08:00|HTTP|10.12.20.12|david.ow@bloomline-tech.com|BLM-IT-12|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002084
2026-08-26T10:12:00+08:00|DNS|10.12.20.21|mei.ling@bloomline-tech.com|BLM-HR-21|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002085
2026-08-26T10:14:00+08:00|DNS|10.12.20.21|mei.ling@bloomline-tech.com|BLM-HR-21|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002086
2026-08-26T10:29:00+08:00|HTTP|10.12.20.21|mei.ling@bloomline-tech.com|BLM-HR-21|technews.example|GET|https://technews.example/|PERMITTED|News|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002087
2026-08-26T10:52:00+08:00|HTTP|10.12.20.21|mei.ling@bloomline-tech.com|BLM-HR-21|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002088
2026-08-26T12:02:00+08:00|HTTP|10.12.20.34|sarah.tan@bloomline-tech.com|BLM-HR-34|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002089
2026-08-26T12:22:00+08:00|DNS|10.12.20.34|sarah.tan@bloomline-tech.com|BLM-HR-34|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002090
2026-08-26T12:24:00+08:00|DNS|10.12.20.34|sarah.tan@bloomline-tech.com|BLM-HR-34|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002091
2026-08-26T12:39:00+08:00|HTTP|10.12.20.34|sarah.tan@bloomline-tech.com|BLM-HR-34|social-media.example|GET|https://social-media.example/|PERMITTED|Social|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002092
2026-08-26T14:12:00+08:00|HTTP|10.12.20.60|jason.lee@bloomline-tech.com|BLM-SLS-60|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002093
2026-08-26T14:32:00+08:00|DNS|10.12.20.60|jason.lee@bloomline-tech.com|BLM-SLS-60|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002094
2026-08-26T14:34:00+08:00|DNS|10.12.20.60|jason.lee@bloomline-tech.com|BLM-SLS-60|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002095
2026-08-26T14:49:00+08:00|HTTP|10.12.20.60|jason.lee@bloomline-tech.com|BLM-SLS-60|kb-azure.example|GET|https://kb-azure.example/|PERMITTED|Reference|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002096
2026-08-26T16:22:00+08:00|HTTP|10.12.20.80|omar.farouk@bloomline-tech.com|BLM-PRC-80|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002097
2026-08-26T16:42:00+08:00|DNS|10.12.20.80|omar.farouk@bloomline-tech.com|BLM-PRC-80|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002098
2026-08-26T16:44:00+08:00|DNS|10.12.20.80|omar.farouk@bloomline-tech.com|BLM-PRC-80|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0002099
2026-08-26T16:59:00+08:00|HTTP|10.12.20.80|omar.farouk@bloomline-tech.com|BLM-PRC-80|docs.dev.example|GET|https://docs.dev.example/|PERMITTED|Reference|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002100
2026-08-26T17:09:00+08:00|HTTP|10.12.20.105|priya.raman@bloomline-tech.com|BLM-PRW-01|mdn-docs.example|GET|https://mdn-docs.example/|PERMITTED|Reference|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0002101
